route_id,service_id,block_id,trip_id,trip_sequence,trip_type,trip_headsign,direction_id,pattern_id,shape_id,pattern_count,direction_code,pattern_code,pattern_rank,hierarchy
50-Victoria,aaVIC1804-MV1804ST-Sunday-99,899784,aa6423498,8,0,Langford,1,100,1-50-315,6154,0,100,1,1
61-Victoria,aaVIC1804-MV1804ST-Sunday-99,899785,aa6423188,1,0,Sooke,1,240,1-61-404,26,1,240,218,3
61-Victoria,aaVIC1804-MV1804ST-Sunday-99,899785,aa6423189,2,0,Langford Exch to 50 Downtown,0,100,1-61-407,1560,0,100,39,1
50-Victoria,aaVIC1804-MV1804ST-Sunday-99,899785,aa6423190,3,0,Downtown,0,200,1-50-314,6058,1,200,2,1
7-Victoria,aaVIC1804-MV1804ST-Sunday-99,899785,aa6422621,4,0,UVic Via Fairfield,1,100,1-7-278,3222,0,100,19,1
15-Victoria,aaVIC1804-MV1804ST-Sunday-99,899785,aa6422076,5,0,Esquimalt via Fort/Yates Exp,1,200,1-15-284,5660,1,200,4,1
15-Victoria,aaVIC1804-MV1804ST-Sunday-99,899785,aa6422020,6,0,UVic via Foul Bay Exp,0,100,1-15-282,5783,0,100,3,1
26-Victoria,aaVIC1804-MV1804ST-Sunday-99,899785,aa6422539,7,0,Dockyard via McKenzie,1,200,1-26-361,3854,1,200,16,1
26-Victoria,aaVIC1804-MV1804ST-Sunday-99,899785,aa6422542,8,0,UVic via McKenzie,0,100,1-26-370,4096,0,100,14,1
14-Victoria,aaVIC1804-MV1804ST-Sunday-99,899785,aa6422200,9,0,Vic General via Craigflower,1,100,1-14-366,5387,0,100,5,1
14-Victoria,aaVIC1804-MV1804ST-Sunday-99,899786,aa6422168,1,0,Vic General via Craigflower,1,100,1-14-366,5387,0,100,5,1
14-Victoria,aaVIC1804-MV1804ST-Sunday-99,899786,aa6422171,2,0,UVic via Richmond,0,200,1-14-367,5298,1,200,6,1
15-Victoria,aaVIC1804-MV1804ST-Sunday-99,899786,aa6422070,3,0,Esquimalt via Fort/Yates Exp,1,200,1-15-284,5660,1,200,4,1
15-Victoria,aaVIC1804-MV1804ST-Sunday-99,899786,aa6422017,4,0,UVic via Foul Bay Exp,0,100,1-15-282,5783,0,100,3,1
15-Victoria,aaVIC1804-MV1804ST-Sunday-99,899786,aa6422079,5,0,Esquimalt via Fort/Yates Exp,1,200,1-15-284,5660,1,200,4,1
15-Victoria,aaVIC1804-MV1804ST-Sunday-99,899786,aa6422023,6,0,UVic via Foul Bay Exp,0,100,1-15-282,5783,0,100,3,1
15-Victoria,aaVIC1804-MV1804ST-Sunday-99,899786,aa6422085,7,0,Esquimalt via Fort/Yates Exp,1,200,1-15-284,5660,1,200,4,1
15-Victoria,aaVIC1804-MV1804ST-Sunday-99,899786,aa6422026,8,0,UVic via Foul Bay Exp,0,100,1-15-282,5783,0,100,3,1
14-Victoria,aaVIC1804-MV1804ST-Sunday-99,899786,aa6422197,9,0,Vic General via Craigflower,1,100,1-14-366,5387,0,100,5,1
14-Victoria,aaVIC1804-MV1804ST-Sunday-99,899786,aa6422214,10,0,UVic via Richmond,0,200,1-14-367,5298,1,200,6,1
14-Victoria,aaVIC1804-MV1804ST-Sunday-99,899786,aa6422219,11,0,Vic General via Craigflower,1,100,1-14-366,5387,0,100,5,1
14-Victoria,aaVIC1804-MV1804ST-Sunday-99,899786,aa6422235,12,0,UVic via Richmond,0,200,1-14-367,5298,1,200,6,1
14-Victoria,aaVIC1804-MV1804ST-Sunday-99,899786,aa6422226,13,0,Vic General via Craigflower,1,100,1-14-366,5387,0,100,5,1
14-Victoria,aaVIC1804-MV1804ST-Sunday-99,899786,aa6422246,14,0,UVic via Richmond,0,200,1-14-367,5298,1,200,6,1
7-Victoria,aaVIC1804-MV1804ST-Sunday-99,899787,aa6422633,1,0,UVic Via Fairfield,1,100,1-7-278,3222,0,100,19,1
15-Victoria,aaVIC1804-MV1804ST-Sunday-99,899787,aa6422084,2,0,Esquimalt via Fort/Yates Exp,1,200,1-15-284,5660,1,200,4,1
15-Victoria,aaVIC1804-MV1804ST-Sunday-99,899787,aa6422030,3,0,UVic via Foul Bay Exp,0,100,1-15-282,5783,0,100,3,1
7-Victoria,aaVIC1804-MV1804ST-Sunday-99,899787,aa6422646,4,0,Downtown To 21 Interurban,0,200,1-7-277,2852,1,200,25,1
21-Victoria,aaVIC1804-MV1804ST-Sunday-99,899787,aa6422648,5,0,Interurban - Camosun Only,0,200,1-21-366,1566,1,200,38,1
21-Victoria,aaVIC1804-MV1804ST-Sunday-99,899787,aa6422653,6,0,Downtown To 7 UVic,1,100,1-21-364,2327,0,100,29,1
7-Victoria,aaVIC1804-MV1804ST-Sunday-99,899787,aa6422655,7,0,UVic Via Fairfield,1,100,1-7-278,3222,0,100,19,1
15-Victoria,aaVIC1804-MV1804ST-Sunday-99,899787,aa6422098,8,0,Esquimalt via Fort/Yates Exp,1,200,1-15-284,5660,1,200,4,1
15-Victoria,aaVIC1804-MV1804ST-Sunday-99,899787,aa6422042,9,0,UVic via Foul Bay Exp,0,100,1-15-282,5783,0,100,3,1
7-Victoria,aaVIC1804-MV1804ST-Sunday-99,899787,aa6422668,10,0,Downtown Only,0,220,1-7-282,382,1,220,93,2
28-Victoria,aaVIC1804-MV1804ST-Sunday-99,899787,aa6422444,11,0,Majestic Via Shelbourne,0,100,1-28-338,4108,0,100,13,1
28-Victoria,aaVIC1804-MV1804ST-Sunday-99,899787,aa6422448,12,0,Downtown,1,200,1-28-340,3690,1,200,17,1
4-Victoria,aaVIC1804-MV1804ST-Sunday-99,899787,aa6422773,13,0,UVic via Hillside,0,200,1-4-363,5149,1,200,8,1
15-Victoria,aaVIC1804-MV1804ST-Sunday-99,899787,aa6422115,14,0,Esquimalt via Fort/Yates Exp,1,200,1-15-284,5660,1,200,4,1
15-Victoria,aaVIC1804-MV1804ST-Sunday-99,899787,aa6422059,15,0,UVic via Foul Bay Exp,0,100,1-15-282,5783,0,100,3,1
72-Victoria,aaVIC1804-MV1804ST-Sunday-99,899788,aa6422294,1,0,Swartz Bay Ferry Via Saanichton,0,200,1-72-304,2750,1,200,28,1
72-Victoria,aaVIC1804-MV1804ST-Sunday-99,899788,aa6422327,2,0,Downtown,1,100,1-72-306,2892,0,100,23,1
72-Victoria,aaVIC1804-MV1804ST-Sunday-99,899788,aa6422286,3,0,Swartz Bay Ferry Via Saanichton,0,200,1-72-304,2750,1,200,28,1
72-Victoria,aaVIC1804-MV1804ST-Sunday-99,899788,aa6422321,4,0,Downtown,1,100,1-72-306,2892,0,100,23,1
72-Victoria,aaVIC1804-MV1804ST-Sunday-99,899788,aa6422281,5,0,Swartz Bay Ferry Via Saanichton,0,200,1-72-304,2750,1,200,28,1
72-Victoria,aaVIC1804-MV1804ST-Sunday-99,899788,aa6422317,6,0,Downtown,1,100,1-72-306,2892,0,100,23,1
72-Victoria,aaVIC1804-MV1804ST-Sunday-99,899788,aa6422282,7,0,Swartz Bay Ferry Via Saanichton,0,200,1-72-304,2750,1,200,28,1
72-Victoria,aaVIC1804-MV1804ST-Sunday-99,899788,aa6422313,8,0,Downtown,1,100,1-72-306,2892,0,100,23,1
72-Victoria,aaVIC1804-MV1804ST-Sunday-99,899788,aa6422275,9,0,Swartz Bay Ferry Via Saanichton,0,200,1-72-304,2750,1,200,28,1
70-Victoria,aaVIC1804-MV1804ST-Sunday-99,899788,aa6422338,10,0,Downtown Via Hwy #17,1,200,1-70-258,1370,1,200,44,1
27-Victoria,aaVIC1804-MV1804ST-Sunday-99,899789,aa6422354,1,0,Downtown,1,100,1-27-321,4067,0,100,15,1
27-Victoria,aaVIC1804-MV1804ST-Sunday-99,899789,aa6422353,2,0,Gordon Head Via Shelbourne,0,200,1-27-320,3552,1,200,18,1
27-Victoria,aaVIC1804-MV1804ST-Sunday-99,899789,aa6422360,3,0,Downtown,1,100,1-27-321,4067,0,100,15,1
27-Victoria,aaVIC1804-MV1804ST-Sunday-99,899789,aa6422356,4,0,Gordon Head Via Shelbourne,0,200,1-27-320,3552,1,200,18,1
27-Victoria,aaVIC1804-MV1804ST-Sunday-99,899789,aa6422358,5,0,Downtown,1,100,1-27-321,4067,0,100,15,1
27-Victoria,aaVIC1804-MV1804ST-Sunday-99,899789,aa6422367,6,0,Gordon Head Via Shelbourne,0,200,1-27-320,3552,1,200,18,1
27-Victoria,aaVIC1804-MV1804ST-Sunday-99,899789,aa6422370,7,0,Downtown,1,100,1-27-321,4067,0,100,15,1
27-Victoria,aaVIC1804-MV1804ST-Sunday-99,899789,aa6422379,8,0,Gordon Head Via Shelbourne,0,200,1-27-320,3552,1,200,18,1
27-Victoria,aaVIC1804-MV1804ST-Sunday-99,899789,aa6422382,9,0,Downtown,1,100,1-27-321,4067,0,100,15,1
4-Victoria,aaVIC1804-MV1804ST-Sunday-99,899789,aa6422730,10,0,UVic via Hillside,0,200,1-4-363,5149,1,200,8,1
4-Victoria,aaVIC1804-MV1804ST-Sunday-99,899789,aa6422747,11,0,Downtown,1,100,1-4-364,5167,0,100,7,1
28-Victoria,aaVIC1804-MV1804ST-Sunday-99,899789,aa6422410,12,0,Majestic Via Shelbourne,0,100,1-28-338,4108,0,100,13,1
28-Victoria,aaVIC1804-MV1804ST-Sunday-99,899789,aa6422416,13,0,Downtown,1,200,1-28-340,3690,1,200,17,1
27-Victoria,aaVIC1804-MV1804ST-Sunday-99,899789,aa6422431,14,0,Gordon Head Via Shelbourne,0,200,1-27-320,3552,1,200,18,1
27-Victoria,aaVIC1804-MV1804ST-Sunday-99,899789,aa6422434,15,0,Downtown,1,100,1-27-321,4067,0,100,15,1
8-Victoria,aaVIC1804-MV1804ST-Sunday-99,899789,aa6422936,16,0,Oak Bay via Finlayson,0,101,1-8-290,270,0,101,119,1
8-Victoria,aaVIC1804-MV1804ST-Sunday-99,899789,aa6422937,17,0,Tillicum Mall via Finlayson,1,201,1-8-289,270,1,201,118,1
50-Victoria,aaVIC1804-MV1804ST-Sunday-99,899790,aa6423469,1,0,Downtown,0,200,1-50-314,6058,1,200,2,1
14-Victoria,aaVIC1804-MV1804ST-Sunday-99,899790,aa6422240,2,0,UVic via Richmond,0,200,1-14-367,5298,1,200,6,1
26-Victoria,aaVIC1804-MV1804ST-Sunday-99,899790,aa6422588,3,0,UVic via McKenzie,0,100,1-26-370,4096,0,100,14,1
15-Victoria,aaVIC1804-MV1804ST-Sunday-99,899790,aa6422116,4,0,Esquimalt via Fort/Yates Exp,1,200,1-15-284,5660,1,200,4,1
15-Victoria,aaVIC1804-MV1804ST-Sunday-99,899790,aa6422060,5,0,UVic via Foul Bay Exp,0,100,1-15-282,5783,0,100,3,1
14-Victoria,aaVIC1804-MV1804ST-Sunday-99,899790,aa6422260,6,0,Vic General via Craigflower,1,100,1-14-366,5387,0,100,5,1
14-Victoria,aaVIC1804-MV1804ST-Sunday-99,899790,aa6422266,7,0,UVic via Richmond,0,200,1-14-367,5298,1,200,6,1
7-Victoria,aaVIC1804-MV1804ST-Sunday-99,899790,aa6422702,8,0,7N Downtown - To 21 Night Route,0,201,1-7-279,454,1,201,87,1
21-Victoria,aaVIC1804-MV1804ST-Sunday-99,899790,aa6422703,9,0,21N Camosun Via Burnside,0,221,1-21-367,306,1,221,113,2
2-Victoria,aaVIC1804-MV1804ST-Sunday-99,899791,aa6423182,1,0,James Bay - Fisherman's Wharf,1,100,1-2-235,2887,0,100,24,1
2-Victoria,aaVIC1804-MV1804ST-Sunday-99,899791,aa6423181,2,0,Willows - Oak Bay Village,0,201,1-2-234,1906,1,201,32,1
2-Victoria,aaVIC1804-MV1804ST-Sunday-99,899791,aa6423187,3,0,James Bay - Fisherman's Wharf,1,101,1-2-237,1884,0,101,33,1
2-Victoria,aaVIC1804-MV1804ST-Sunday-99,899791,aa6423197,4,0,South Oak Bay - Oak Bay Village,0,200,1-2-236,2789,1,200,27,1
2-Victoria,aaVIC1804-MV1804ST-Sunday-99,899791,aa6423194,5,0,James Bay - Fisherman's Wharf,1,100,1-2-235,2887,0,100,24,1
2-Victoria,aaVIC1804-MV1804ST-Sunday-99,899791,aa6423202,6,0,Willows - Oak Bay Village,0,201,1-2-234,1906,1,201,32,1
2-Victoria,aaVIC1804-MV1804ST-Sunday-99,899791,aa6423209,7,0,James Bay - Fisherman's Wharf,1,101,1-2-237,1884,0,101,33,1
2-Victoria,aaVIC1804-MV1804ST-Sunday-99,899791,aa6423216,8,0,South Oak Bay - Oak Bay Village,0,200,1-2-236,2789,1,200,27,1
2-Victoria,aaVIC1804-MV1804ST-Sunday-99,899791,aa6423221,9,0,James Bay - Fisherman's Wharf,1,100,1-2-235,2887,0,100,24,1
2-Victoria,aaVIC1804-MV1804ST-Sunday-99,899791,aa6423224,10,0,Willows - Oak Bay Village,0,201,1-2-234,1906,1,201,32,1
2-Victoria,aaVIC1804-MV1804ST-Sunday-99,899791,aa6423239,11,0,James Bay - Fisherman's Wharf,1,101,1-2-237,1884,0,101,33,1
2-Victoria,aaVIC1804-MV1804ST-Sunday-99,899791,aa6423243,12,0,South Oak Bay - Oak Bay Village,0,200,1-2-236,2789,1,200,27,1
2-Victoria,aaVIC1804-MV1804ST-Sunday-99,899791,aa6423263,13,0,James Bay - Fisherman's Wharf,1,100,1-2-235,2887,0,100,24,1
2-Victoria,aaVIC1804-MV1804ST-Sunday-99,899791,aa6423282,14,0,Willows - Oak Bay Village,0,201,1-2-234,1906,1,201,32,1
2-Victoria,aaVIC1804-MV1804ST-Sunday-99,899791,aa6423313,15,0,James Bay - Fisherman's Wharf,1,101,1-2-237,1884,0,101,33,1
2-Victoria,aaVIC1804-MV1804ST-Sunday-99,899791,aa6423314,16,0,South Oak Bay - Oak Bay Village,0,200,1-2-236,2789,1,200,27,1
2-Victoria,aaVIC1804-MV1804ST-Sunday-99,899791,aa6423354,17,0,James Bay - Fisherman's Wharf,1,100,1-2-235,2887,0,100,24,1
2-Victoria,aaVIC1804-MV1804ST-Sunday-99,899791,aa6423365,18,0,South Oak Bay - Oak Bay Village,0,200,1-2-236,2789,1,200,27,1
2-Victoria,aaVIC1804-MV1804ST-Sunday-99,899791,aa6423415,19,0,James Bay - Fisherman's Wharf,1,100,1-2-235,2887,0,100,24,1
2-Victoria,aaVIC1804-MV1804ST-Sunday-99,899791,aa6423443,20,0,South Oak Bay - Oak Bay Village,0,200,1-2-236,2789,1,200,27,1
2-Victoria,aaVIC1804-MV1804ST-Sunday-99,899791,aa6423484,21,0,James Bay - Fisherman's Wharf,1,100,1-2-235,2887,0,100,24,1
2-Victoria,aaVIC1804-MV1804ST-Sunday-99,899791,aa6423483,22,0,South Oak Bay - Oak Bay Village,0,200,1-2-236,2789,1,200,27,1
15-Victoria,aaVIC1804-MV1804ST-Sunday-99,899792,aa6422068,1,0,Esquimalt via Fort/Yates Exp,1,200,1-15-284,5660,1,200,4,1
26-Victoria,aaVIC1804-MV1804ST-Sunday-99,899792,aa6422528,2,0,UVic via McKenzie,0,100,1-26-370,4096,0,100,14,1
4-Victoria,aaVIC1804-MV1804ST-Sunday-99,899792,aa6422720,3,0,Downtown,1,100,1-4-364,5167,0,100,7,1
4-Victoria,aaVIC1804-MV1804ST-Sunday-99,899792,aa6422718,4,0,UVic via Hillside,0,200,1-4-363,5149,1,200,8,1
26-Victoria,aaVIC1804-MV1804ST-Sunday-99,899792,aa6422535,5,0,Dockyard via McKenzie,1,200,1-26-361,3854,1,200,16,1
26-Victoria,aaVIC1804-MV1804ST-Sunday-99,899792,aa6422537,6,0,UVic via McKenzie,0,100,1-26-370,4096,0,100,14,1
14-Victoria,aaVIC1804-MV1804ST-Sunday-99,899792,aa6422187,7,0,Vic General via Craigflower,1,100,1-14-366,5387,0,100,5,1
14-Victoria,aaVIC1804-MV1804ST-Sunday-99,899792,aa6422204,8,0,UVic via Richmond,0,200,1-14-367,5298,1,200,6,1
26-Victoria,aaVIC1804-MV1804ST-Sunday-99,899792,aa6422549,9,0,Dockyard via McKenzie,1,200,1-26-361,3854,1,200,16,1
26-Victoria,aaVIC1804-MV1804ST-Sunday-99,899792,aa6422555,10,0,UVic via McKenzie,0,100,1-26-370,4096,0,100,14,1
26-Victoria,aaVIC1804-MV1804ST-Sunday-99,899792,aa6422560,11,0,Dockyard via McKenzie,1,200,1-26-361,3854,1,200,16,1
26-Victoria,aaVIC1804-MV1804ST-Sunday-99,899792,aa6422565,12,0,UVic via McKenzie,0,100,1-26-370,4096,0,100,14,1
26-Victoria,aaVIC1804-MV1804ST-Sunday-99,899792,aa6422570,13,0,Dockyard via McKenzie,1,200,1-26-361,3854,1,200,16,1
26-Victoria,aaVIC1804-MV1804ST-Sunday-99,899792,aa6422573,14,0,UVic via McKenzie,0,100,1-26-370,4096,0,100,14,1
26-Victoria,aaVIC1804-MV1804ST-Sunday-99,899792,aa6422581,15,0,Dockyard via McKenzie,1,200,1-26-361,3854,1,200,16,1
26-Victoria,aaVIC1804-MV1804ST-Sunday-99,899792,aa6422585,16,0,UVic via McKenzie,0,100,1-26-370,4096,0,100,14,1
11-Victoria,aaVIC1804-MV1804ST-Sunday-99,899793,aa6421914,1,0,UVic via Uplands,0,200,1-11-338,4626,1,200,11,1
4-Victoria,aaVIC1804-MV1804ST-Sunday-99,899793,aa6422714,2,0,Downtown,1,100,1-4-364,5167,0,100,7,1
4-Victoria,aaVIC1804-MV1804ST-Sunday-99,899793,aa6422724,3,0,UVic via Hillside,0,200,1-4-363,5149,1,200,8,1
7-Victoria,aaVIC1804-MV1804ST-Sunday-99,899793,aa6422634,4,0,Downtown To 21 Interurban,0,200,1-7-277,2852,1,200,25,1
21-Victoria,aaVIC1804-MV1804ST-Sunday-99,899793,aa6422636,5,0,Interurban - Camosun Only,0,200,1-21-366,1566,1,200,38,1
21-Victoria,aaVIC1804-MV1804ST-Sunday-99,899793,aa6422641,6,0,Downtown To 7 UVic,1,100,1-21-364,2327,0,100,29,1
7-Victoria,aaVIC1804-MV1804ST-Sunday-99,899793,aa6422642,7,0,UVic Via Fairfield,1,100,1-7-278,3222,0,100,19,1
4-Victoria,aaVIC1804-MV1804ST-Sunday-99,899793,aa6422745,8,0,Downtown,1,100,1-4-364,5167,0,100,7,1
27-Victoria,aaVIC1804-MV1804ST-Sunday-99,899793,aa6422414,9,0,Gordon Head Via Shelbourne,0,200,1-27-320,3552,1,200,18,1
27-Victoria,aaVIC1804-MV1804ST-Sunday-99,899793,aa6422415,10,0,Downtown,1,100,1-27-321,4067,0,100,15,1
4-Victoria,aaVIC1804-MV1804ST-Sunday-99,899793,aa6422737,11,0,UVic via Hillside,0,200,1-4-363,5149,1,200,8,1
4-Victoria,aaVIC1804-MV1804ST-Sunday-99,899793,aa6422754,12,0,Downtown,1,100,1-4-364,5167,0,100,7,1
28-Victoria,aaVIC1804-MV1804ST-Sunday-99,899793,aa6422435,13,0,Majestic Via Shelbourne,0,100,1-28-338,4108,0,100,13,1
28-Victoria,aaVIC1804-MV1804ST-Sunday-99,899793,aa6422436,14,0,Downtown,1,200,1-28-340,3690,1,200,17,1
27-Victoria,aaVIC1804-MV1804ST-Sunday-99,899793,aa6422449,15,0,Gordon Head Via Shelbourne,0,200,1-27-320,3552,1,200,18,1
27-Victoria,aaVIC1804-MV1804ST-Sunday-99,899793,aa6422454,16,0,Downtown,1,100,1-27-321,4067,0,100,15,1
22-Victoria,aaVIC1804-MV1804ST-Sunday-99,899793,aa6422521,17,0,Vic General via Burnside,0,141,1-22-549,42,0,141,213,3
14-Victoria,aaVIC1804-MV1804ST-Sunday-99,899793,aa6422256,18,0,UVic via Richmond,0,200,1-14-367,5298,1,200,6,1
3-Victoria,aaVIC1804-MV1804ST-Sunday-99,899794,aa6423551,1,0,James Bay To 10 R. Jubilee,0,120,1-3-141,210,0,120,133,2
10-Victoria,aaVIC1804-MV1804ST-Sunday-99,899794,aa6423547,2,0,Royal Jubilee Via Vic West,0,200,1-10-110,1932,1,200,31,1
10-Victoria,aaVIC1804-MV1804ST-Sunday-99,899794,aa6423553,3,0,James Bay - To 3 R. Jubilee,1,100,1-10-109,2024,0,100,30,1
3-Victoria,aaVIC1804-MV1804ST-Sunday-99,899794,aa6423546,4,0,Royal Jubilee - Cook St Village,1,201,1-3-139,810,1,201,72,1
10-Victoria,aaVIC1804-MV1804ST-Sunday-99,899794,aa6423552,5,0,James Bay - To 3 R. Jubilee,1,100,1-10-109,2024,0,100,30,1
3-Victoria,aaVIC1804-MV1804ST-Sunday-99,899794,aa6423548,6,0,Royal Jubilee - Cook St Village,1,201,1-3-139,810,1,201,72,1
10-Victoria,aaVIC1804-MV1804ST-Sunday-99,899794,aa6423550,7,0,James Bay - To 3 R. Jubilee,1,100,1-10-109,2024,0,100,30,1
3-Victoria,aaVIC1804-MV1804ST-Sunday-99,899794,aa6423549,8,0,Royal Jubilee - Cook St Village,1,201,1-3-139,810,1,201,72,1
10-Victoria,aaVIC1804-MV1804ST-Sunday-99,899794,aa6423545,9,0,James Bay - To 3 R. Jubilee,1,100,1-10-109,2024,0,100,30,1
3-Victoria,aaVIC1804-MV1804ST-Sunday-99,899794,aa6423544,10,0,Royal Jubilee - Cook St Village,1,201,1-3-139,810,1,201,72,1
10-Victoria,aaVIC1804-MV1804ST-Sunday-99,899794,aa6423540,11,0,James Bay - To 3 R. Jubilee,1,100,1-10-109,2024,0,100,30,1
3-Victoria,aaVIC1804-MV1804ST-Sunday-99,899794,aa6423531,12,0,Royal Jubilee - Cook St Village,1,201,1-3-139,810,1,201,72,1
10-Victoria,aaVIC1804-MV1804ST-Sunday-99,899794,aa6423530,13,0,James Bay - To 3 R. Jubilee,1,100,1-10-109,2024,0,100,30,1
3-Victoria,aaVIC1804-MV1804ST-Sunday-99,899794,aa6423528,14,0,Royal Jubilee - Cook St Village,1,201,1-3-139,810,1,201,72,1
10-Victoria,aaVIC1804-MV1804ST-Sunday-99,899794,aa6423526,15,0,James Bay - To 3 R. Jubilee,1,100,1-10-109,2024,0,100,30,1
3-Victoria,aaVIC1804-MV1804ST-Sunday-99,899794,aa6423524,16,0,Royal Jubilee - Cook St Village,1,201,1-3-139,810,1,201,72,1
10-Victoria,aaVIC1804-MV1804ST-Sunday-99,899794,aa6423522,17,0,James Bay - To 3 R. Jubilee,1,100,1-10-109,2024,0,100,30,1
3-Victoria,aaVIC1804-MV1804ST-Sunday-99,899794,aa6423520,18,0,Royal Jubilee - Cook St Village,1,201,1-3-139,810,1,201,72,1
10-Victoria,aaVIC1804-MV1804ST-Sunday-99,899794,aa6423554,19,0,Vic West Only,1,140,1-10-112,28,0,140,217,3
30-Victoria,aaVIC1804-MV1804ST-Sunday-99,899795,aa6423023,1,0,Downtown,1,100,1-30-404,3160,0,100,20,1
31-Victoria,aaVIC1804-MV1804ST-Sunday-99,899795,aa6422959,2,0,Royal Oak Exchange via Glanford,0,200,1-31-315,2810,1,200,26,1
6-Victoria,aaVIC1804-MV1804ST-Sunday-99,899795,aa6422853,3,0,Downtown,1,200,1-6-476,4514,1,200,12,1
6-Victoria,aaVIC1804-MV1804ST-Sunday-99,899795,aa6422850,4,0,Royal Oak Exch via Royal Oak Mall,0,100,1-6-475,4634,0,100,10,1
6-Victoria,aaVIC1804-MV1804ST-Sunday-99,899795,aa6422867,5,0,6A Downtown via Emily Carr,1,201,1-6-474,1628,1,201,36,1
6-Victoria,aaVIC1804-MV1804ST-Sunday-99,899795,aa6422861,6,0,Royal Oak Exch via Royal Oak Mall,0,100,1-6-475,4634,0,100,10,1
6-Victoria,aaVIC1804-MV1804ST-Sunday-99,899795,aa6422872,7,0,Downtown,1,200,1-6-476,4514,1,200,12,1
6-Victoria,aaVIC1804-MV1804ST-Sunday-99,899795,aa6422866,8,0,Royal Oak Exch via Royal Oak Mall,0,100,1-6-475,4634,0,100,10,1
6-Victoria,aaVIC1804-MV1804ST-Sunday-99,899795,aa6422886,9,0,Downtown,1,200,1-6-476,4514,1,200,12,1
6-Victoria,aaVIC1804-MV1804ST-Sunday-99,899795,aa6422882,10,0,6A Royal Oak Exch via Emily Carr,0,101,1-6-477,1586,0,101,37,1
6-Victoria,aaVIC1804-MV1804ST-Sunday-99,899795,aa6422898,11,0,Downtown,1,200,1-6-476,4514,1,200,12,1
6-Victoria,aaVIC1804-MV1804ST-Sunday-99,899795,aa6422892,12,0,Royal Oak Exch via Royal Oak Mall,0,100,1-6-475,4634,0,100,10,1
6-Victoria,aaVIC1804-MV1804ST-Sunday-99,899795,aa6422903,13,0,6A Downtown via Emily Carr,1,201,1-6-474,1628,1,201,36,1
6-Victoria,aaVIC1804-MV1804ST-Sunday-99,899795,aa6422897,14,0,Royal Oak Exch via Royal Oak Mall,0,100,1-6-475,4634,0,100,10,1
6-Victoria,aaVIC1804-MV1804ST-Sunday-99,899795,aa6422911,15,0,6A Downtown via Emily Carr,1,201,1-6-474,1628,1,201,36,1
6-Victoria,aaVIC1804-MV1804ST-Sunday-99,899795,aa6422909,16,0,Royal Oak Exch via Royal Oak Mall,0,100,1-6-475,4634,0,100,10,1
6-Victoria,aaVIC1804-MV1804ST-Sunday-99,899795,aa6422915,17,0,6A Downtown via Emily Carr,1,201,1-6-474,1628,1,201,36,1
6-Victoria,aaVIC1804-MV1804ST-Sunday-99,899795,aa6422913,18,0,Royal Oak Exch via Royal Oak Mall,0,100,1-6-475,4634,0,100,10,1
6-Victoria,aaVIC1804-MV1804ST-Sunday-99,899795,aa6422917,19,0,6A Downtown via Emily Carr,1,201,1-6-474,1628,1,201,36,1
6-Victoria,aaVIC1804-MV1804ST-Sunday-99,899795,aa6422918,20,0,Royal Oak Exch via Royal Oak Mall,0,100,1-6-475,4634,0,100,10,1
6-Victoria,aaVIC1804-MV1804ST-Sunday-99,899795,aa6422921,21,0,Downtown,1,200,1-6-476,4514,1,200,12,1
3-Victoria,aaVIC1804-MV1804ST-Sunday-99,899796,aa6423514,1,0,Royal Jubilee - Cook St Village,1,201,1-3-139,810,1,201,72,1
3-Victoria,aaVIC1804-MV1804ST-Sunday-99,899796,aa6423513,2,0,James Bay - Quimper To 10 R. Jubilee,0,100,1-3-137,1338,0,100,47,1
10-Victoria,aaVIC1804-MV1804ST-Sunday-99,899796,aa6423510,3,0,Royal Jubilee Via Vic West,0,200,1-10-110,1932,1,200,31,1
3-Victoria,aaVIC1804-MV1804ST-Sunday-99,899796,aa6423512,4,0,James Bay - Quimper To 10 R. Jubilee,0,100,1-3-137,1338,0,100,47,1
10-Victoria,aaVIC1804-MV1804ST-Sunday-99,899796,aa6423509,5,0,Royal Jubilee Via Vic West,0,200,1-10-110,1932,1,200,31,1
3-Victoria,aaVIC1804-MV1804ST-Sunday-99,899796,aa6423511,6,0,James Bay - Quimper To 10 R. Jubilee,0,100,1-3-137,1338,0,100,47,1
10-Victoria,aaVIC1804-MV1804ST-Sunday-99,899796,aa6423508,7,0,Royal Jubilee Via Vic West,0,200,1-10-110,1932,1,200,31,1
3-Victoria,aaVIC1804-MV1804ST-Sunday-99,899796,aa6423507,8,0,James Bay - Quimper To 10 R. Jubilee,0,100,1-3-137,1338,0,100,47,1
10-Victoria,aaVIC1804-MV1804ST-Sunday-99,899796,aa6423505,9,0,Royal Jubilee Via Vic West,0,200,1-10-110,1932,1,200,31,1
3-Victoria,aaVIC1804-MV1804ST-Sunday-99,899796,aa6423504,10,0,James Bay - Quimper To 10 R. Jubilee,0,100,1-3-137,1338,0,100,47,1
10-Victoria,aaVIC1804-MV1804ST-Sunday-99,899796,aa6423503,11,0,Royal Jubilee Via Vic West,0,200,1-10-110,1932,1,200,31,1
3-Victoria,aaVIC1804-MV1804ST-Sunday-99,899796,aa6423502,12,0,James Bay - Quimper To 10 R. Jubilee,0,100,1-3-137,1338,0,100,47,1
